-7.993 -62.3527 0.00315
-7.697 -59.9951 0.00303
-7.414 -57.0727 0.00289
-7.033 -54.3365 0.00275
-6.68 -52.0259 0.00264
-6.334 -49.2236 0.0025
-6.045 -46.7548 0.00237
-5.706 -44.1093 0.00224
-5.437 -41.6706 0.00212
-5.105 -39.2154 0.002
-4.837 -36.5918 0.00186
-4.526 -34.3733 0.00175
-4.272 -31.9216 0.00163
-3.961 -29.5204 0.00151
-3.721 -27.3613 0.0014
-3.397 -25.0815 0.00129
-2.839 -23.1495 0.00119
-2.832 -20.7272 0.00107
-2.832 -18.7386 0.00097
-2.803 -16.7671 0.00087
-2.817 -14.8666 0.00078
-2.789 -12.5383 0.00066
-2.789 -10.8336 0.00058
-2.754 -8.785 0.00047
-2.761 -6.9882 0.00038
-2.747 -5.1149 0.00029
-2.733 -3.1898 0.00019
-2.705 -1.2381 0.0001
0.057 0.5287 0.00006
0.035 2.0554 0.00014
0.064 4.1067 0.00024
0.057 5.7009 0.00032
0.049 7.714 0.00042
0.042 9.3355 0.0005
0.028 11.3896 0.0006
2.881 12.9722 0.00068
2.895 15.1067 0.00079
2.909 17.0052 0.00088
2.909 18.9126 0.00098
2.909 20.8431 0.00108
2.952 23.183 0.00119
3.46 24.9771 0.00128
3.75 27.3906 0.0014
4.004 29.2591 0.0015
4.279 31.6849 0.00162
4.533 33.874 0.00173
4.83 36.1831 0.00184
5.091 38.2999 0.00195
5.395 40.6275 0.00207
5.677 42.7688 0.00217
5.988 45.2219 0.0023
6.249 47.69 0.00242
6.546 50.2107 0.00255
6.871 52.3322 0.00265
7.181 54.8651 0.00278
7.478 57.2261 0.0029
7.775 60.1445 0.00304
8.113 62.468 0.00316
8.226 62.8827 0.00318
8.015 61.2162 0.0031
7.831 59.538 0.00301
7.647 58.1232 0.00294
7.45 56.3086 0.00285
7.224 54.934 0.00278
7.054 53.3807 0.0027
6.857 51.867 0.00263
6.666 50.2393 0.00255
6.511 48.9882 0.00248
6.327 47.3346 0.0024
6.122 46.0385 0.00234
5.946 44.3399 0.00225
5.776 42.9326 0.00218
5.593 41.5996 0.00211
5.402 40.3001 0.00205
5.232 38.903 0.00198
5.063 37.4288 0.00191
4.886 36.0788 0.00184
4.759 34.591 0.00176
4.576 33.363 0.0017
4.392 31.8507 0.00163
4.237 30.5006 0.00156
4.053 29.2113 0.0015
3.926 27.9514 0.00143
3.714 26.6975 0.00137
3.566 25.4846 0.00131
3.375 23.9702 0.00123
3.008 22.848 0.00118
3.008 21.5137 0.00111
2.98 20.3213 0.00105
2.987 18.9112 0.00098
2.966 17.8306 0.00093
2.966 16.5161 0.00086
2.952 15.3666 0.0008
2.952 14.1087 0.00074
2.945 12.9886 0.00068
2.945 11.642 0.00062
2.923 10.4871 0.00056
2.909 9.2919 0.0005
2.923 8.2952 0.00045
2.909 7.0878 0.00039
2.909 5.8667 0.00033
2.888 4.6961 0.00027
2.881 3.6292 0.00022
2.874 2.5261 0.00016
2.839 1.4687 0.00011
0.113 0.2504 0.00005
0.106 -0.7238 0.00007
0.106 -2.0363 0.00014
0.106 -2.9934 0.00019
0.12 -4.355 0.00025
0.099 -5.4212 0.00031
0.12 -6.6826 0.00037
0.113 -7.6772 0.00042
0.12 -8.9447 0.00048
0.12 -10.1146 0.00054
-2.705 -11.2988 0.0006
-2.719 -12.5418 0.00066
-2.712 -13.7806 0.00072
-2.747 -14.9949 0.00079
-2.726 -16.2958 0.00085
-2.733 -17.5148 0.00091
-2.761 -18.903 0.00098
-2.761 -20.0593 0.00104
-2.775 -21.3111 0.0011
-2.803 -22.64 0.00117
-3.114 -23.9054 0.00123
-3.333 -25.3386 0.0013
-3.495 -26.7364 0.00137
-3.686 -28.0462 0.00144
-3.834 -29.3566 0.0015
-4.018 -30.8731 0.00158
-4.202 -32.1883 0.00164
-4.392 -33.5322 0.00171
-4.555 -35.0494 0.00179
-4.752 -36.5474 0.00186
-4.95 -38.0414 0.00194
-5.134 -39.6152 0.00202
-5.289 -41.2169 0.0021
-5.473 -42.775 0.00217
-5.635 -44.2601 0.00225
-5.868 -45.7036 0.00232
-6.08 -47.2166 0.0024
-6.249 -48.965 0.00248
-6.454 -50.5852 0.00256
-6.666 -52.3889 0.00265
-6.878 -53.7907 0.00272
-7.104 -55.5835 0.00281
-7.28 -57.1852 0.00289
-7.513 -59.1431 0.00299
-7.739 -60.6179 0.00307
-7.965 -62.618 0.00317
