7.944 60.7052 0.00307
7.789 59.2781 0.003
7.605 57.6232 0.00292
7.393 56.3093 0.00285
7.196 54.6864 0.00277
6.998 53.0103 0.00269
6.786 51.5941 0.00261
6.652 49.9794 0.00253
6.433 48.4138 0.00246
6.27 47.1286 0.00239
6.066 45.46 0.00231
5.875 44.1823 0.00224
5.691 42.5219 0.00216
5.529 41.1814 0.00209
5.353 39.7857 0.00202
5.162 38.3566 0.00195
4.992 36.9103 0.00188
4.837 35.5098 0.00181
4.618 34.1066 0.00174
4.505 32.7163 0.00167
4.322 31.2122 0.0016
4.166 30.1016 0.00154
3.997 28.5285 0.00146
3.827 27.2665 0.0014
3.672 25.8755 0.00133
3.524 24.6183 0.00127
3.347 23.4047 0.00121
3.206 22.1727 0.00114
2.98 20.9011 0.00108
2.747 19.5525 0.00101
2.726 18.3614 0.00095
2.726 17.0502 0.00089
2.697 15.9056 0.00083
2.683 14.765 0.00077
2.683 13.4866 0.00071
2.683 12.2334 0.00065
2.669 11.1494 0.00059
2.655 10.0607 0.00054
2.655 8.7277 0.00047
2.641 7.727 0.00042
2.634 6.5475 0.00036
2.613 5.5468 0.00031
2.613 4.3318 0.00025
2.584 3.3413 0.0002
2.5 2.1468 0.00014
0.106 1.131 0.00009
0.106 -0.0259 0.00004
0.106 -1.1154 0.00009
0.099 -2.2191 0.00015
0.085 -3.4129 0.00021
0.099 -4.4689 0.00026
0.085 -5.6559 0.00032
0.106 -6.7453 0.00037
0.092 -7.9562 0.00043
-1.37 -9.1336 0.00049
-2.45 -10.3165 0.00055
-2.457 -11.5512 0.00061
-2.464 -12.8269 0.00068
-2.479 -13.8775 0.00073
-2.493 -15.2145 0.0008
-2.493 -16.4158 0.00086
-2.521 -17.7686 0.00092
-2.535 -19.1206 0.00099
-2.712 -20.5041 0.00106
-2.923 -21.6283 0.00112
-3.114 -23.0629 0.00119
-3.269 -24.4157 0.00126
-3.453 -25.7227 0.00132
-3.594 -26.967 0.00138
-3.792 -28.6465 0.00147
-3.912 -29.8683 0.00153
-4.131 -31.397 0.0016
-4.272 -32.8405 0.00168
-4.456 -34.3986 0.00175
-4.639 -35.6579 0.00182
-4.802 -37.3756 0.0019
-5.007 -38.7659 0.00197
-5.19 -40.4617 0.00206
-5.402 -41.8691 0.00213
-5.586 -43.6461 0.00222
-5.797 -45.0391 0.00229
-5.995 -46.6675 0.00237
-6.2 -48.2221 0.00245
-6.398 -49.8812 0.00253
-6.602 -51.4154 0.00261
-6.793 -53.3425 0.0027
-7.033 -54.799 0.00277
-7.217 -56.5829 0.00286
-7.429 -58.1887 0.00294
-7.626 -59.9419 0.00303
-7.824 -61.7592 0.00312
-7.782 -60.36 0.00305
-7.429 -57.2309 0.0029
-7.061 -54.9757 0.00278
-6.737 -52.1944 0.00264
-6.454 -49.4821 0.00251
-6.129 -46.9642 0.00238
-5.811 -44.5493 0.00226
-5.501 -42.2934 0.00215
-5.24 -39.7004 0.00202
-4.908 -37.5659 0.00191
-4.668 -35.048 0.00179
-4.343 -32.8234 0.00168
-4.096 -30.4283 0.00156
-3.792 -28.2481 0.00145
-3.566 -25.9847 0.00133
-3.255 -23.8699 0.00123
-3.015 -21.6515 0.00112
-2.62 -19.386 0.001
-2.592 -17.5987 0.00092
-2.57 -15.2882 0.0008
-2.521 -13.5193 0.00071
-2.535 -11.4926 0.00061
-2.521 -9.6466 0.00052
-2.507 -7.4739 0.00041
-2.464 -5.7105 0.00032
-2.464 -3.7431 0.00022
-2.253 -2.1802 0.00014
0.035 -0.3998 0.00006
0.042 1.4946 0.00011
0.049 3.2519 0.0002
0.049 4.9608 0.00028
0.049 6.98 0.00038
2.599 8.7373 0.00047
2.613 10.5007 0.00056
2.613 12.2648 0.00065
2.627 14.4382 0.00076
2.641 16.0809 0.00084
2.669 18.167 0.00094
2.782 20.0368 0.00104
3.164 22.187 0.00114
3.389 24.3154 0.00125
3.658 26.5359 0.00136
3.898 28.5073 0.00146
4.152 30.8029 0.00158
4.435 32.6352 0.00167
4.717 34.9327 0.00178
4.95 37.1668 0.00189
5.211 39.1711 0.00199
5.473 41.6501 0.00212
5.769 43.7239 0.00222
6.073 46.1606 0.00234
6.334 48.5871 0.00246
6.687 50.9406 0.00258
6.97 53.2607 0.0027
7.252 56.0296 0.00284
7.549 58.3913 0.00295
7.859 60.8881 0.00308
8.212 62.9093 0.00318
